# logrechercheout.csv V1.0.1 - 02/01/2026 19:30:34
module;timestamp;temps_ms;languesaisie;langueutilisee;modulelangue;questionoriginale;question;filtres;sql;tri;base;mode;nb_patients;pathologies;ages;residu;erreur;session_id;ip_utilisateur;rating;type_probleme;commentaire
search.py;24/12/2025 10:51:13;24;en;en;glossaire_resolution;how many of patients with transposition moderate|diurnal adults with bruxism women ?;how many of patients with transposition moderate|diurnal adults with bruxism women ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;11;Bruxisme;;how many of patients with tran;;1a418ec1-b9ba-4604-8257-8d67594ebc5e;127.0.0.1;;;
search.py;24/12/2025 12:48:15;129;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;24/12/2025 12:49:10;13;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;24/12/2025 12:50:03;12;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;24/12/2025 14:57:44;1300;Auto;fr;glossaire_fr;femmes avec distalisation ?;femmes avec distalisation ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;197;;;femmes avec distalisation ?;;afb21a1d-76bf-4887-827c-4dbad93c8605;127.0.0.1;;;
search.py;24/12/2025 16:29:17;1922;en;en;deepl;with ddm ?;with ddm ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;9;Béance;;;;08befce1-e678-4055-9f64-4a34e85a9dc4;192.168.1.119;👎;Trop de patients;Impossible de trier autant de patients.
search.py;24/12/2025 17:00:01;600;en;en;deepl;with bruxism women ?;with bruxism women ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;78;Classe II;;;;f537e1aa-fec2-4b5d-90d9-29966b55e408;127.0.0.1;;;
search.py;24/12/2025 17:11:55;3954;en;en;deepl;with swallowing of more of 13.489 years ?;with swallowing of more of 13.489 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;7;Classe II;;with swallowing of more of 13.;;55553284-b04b-46ea-90a3-8d9bd3d7dd90;127.0.0.1;👎;Autre;Problème non identifié.
search.py;24/12/2025 17:19:07;3306;ja;ja;deepl;より もっと見る より 3.4689999999999994 年 と がらんどう 男性 ?;より もっと見る より 3.4689999999999994 年 と がらんどう 男性 ?;"{""criteres"": []}";;;base25000.db;ia;13;;;より もっと見る より 3.4689999999999994;;7984ff44-dd83-4e95-8d12-9dc0aa4a7dc5;127.0.0.1;👍;;Super outil, très pratique !
search.py;24/12/2025 20:21:11;70;en;en;deepl;women  les ?;women  les ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;16;Béance;;;;53e568d0-3700-4260-8f1e-441a13e79ca1;127.0.0.1;;;
search.py;24/12/2025 20:42:24;569;en;en;glossaire_resolution;of more of 16.614 years men with hollowness ?;of more of 16.614 years men with hollowness ?;"{""criteres"": []}";;;base25000.db;union;24;;;;;8721942b-97b7-4777-b60f-98a97343034f;127.0.0.1;👍;;Nickel chrome !
search.py;25/12/2025 01:55:39;1158;ja;ja;deepl;Nombre より 患者 enfants と 頭囲測定 ?;Nombre より 患者 enfants と 頭囲測定 ?;"{""criteres"": []}";;;base25000.db;union;0;;;nombre より 患者 enfants と 頭囲測定 ?;;4da72d65-4af6-4ace-97ac-c1f463889bba;127.0.0.1;;;
search.py;25/12/2025 06:54:36;49;Auto;fr;glossaire_fr;avec céramique femmes de plus de 11.728000000000002 ans ?;avec céramique femmes de plus de 11.728000000000002 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;88;Béance;;;;f7f2e46f-5878-499c-b6a3-6ae307a5b1bb;127.0.0.1;;;
search.py;25/12/2025 15:06:54;1076;Auto;fr;glossaire_fr;avec occlusion inversée hommes ?;avec occlusion inversée hommes ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;68;Classe II;;avec occlusion inversée hommes;;d9d006bf-b127-40a6-9e7a-61bb220a0b3b;127.0.0.1;;;
search.py;25/12/2025 21:12:11;1995;Auto;fr;glossaire_fr;Nombre de patients femmes de plus de 5.4079999999999995 ans avec occlusion inversée ?;Nombre de patients femmes de plus de 5.4079999999999995 ans avec occlusion inversée ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;67;Infraclusion;;;;46581d54-4c8b-4b69-aeb6-0865154d3f32;192.168.1.75;;;
search.py;25/12/2025 22:53:18;73;Auto;fr;glossaire_fr;avec latérodéviation avec protrusion gauche|mandibulaire enfants ?;avec latérodéviation avec protrusion gauche|mandibulaire enfants ?;"{""criteres"": []}";;;base25000.db;rapide;36;;;avec latérodéviation avec prot;;4aea7225-2316-4e2e-8cd9-1e13db10f455;192.168.1.191;👎;Pas assez de patients;Recherche trop restrictive.
search.py;25/12/2025 23:32:54;1649;Auto;fr;glossaire_fr;femmes ?;femmes ?;"{""criteres"": []}";;;base25000.db;union;86;;;femmes ?;;e0715e07-d43f-4c30-b3f7-d15ad1192865;127.0.0.1;👎;Autre;Je ne sais pas quoi penser.
search.py;26/12/2025 00:00:13;1783;ja;ja;deepl;いくら より 患者 と 骨関節炎 夜 ?;いくら より 患者 と 骨関節炎 夜 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;23;;;;;3bb0c5a5-f4bb-40a7-a8f8-e4e01ef66952;127.0.0.1;👎;Pas assez de patients;La recherche ignore certains cas.
search.py;26/12/2025 04:20:33;102;ja;ja;deepl;より 未満 19.417 年 と クラスI骨格 ?;より 未満 19.417 年 と クラスI骨格 ?;"{""criteres"": []}";;;base25000.db;rapide;17;;;より 未満 19.417 年 と クラスi骨格 ?;;d1ba4466-4676-4a25-9edc-35c78306ef65;192.168.1.161;👎;Pas assez de patients;Je sais qu'il y a plus de patients.
search.py;26/12/2025 10:33:54;126;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 11:57:41;1480;Auto;fr;glossaire_fr;avec béance femmes enfants ?;avec béance femmes enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;29;Bruxisme;;;;5537ffa2-8cd0-4d64-8f49-173a531fceac;192.168.1.137;👎;Autre;Temps de réponse trop long.
search.py;26/12/2025 12:57:04;55;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 12:57:59;331;es;es;;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;0;;;;Erreur chargement références: charger_modeles_ia() got an unexpected keyword argument 'debug';;;;;
search.py;26/12/2025 12:57:59;0;auto;fr;fallback;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;0;;;;Erreur chargement références: charger_modeles_ia() got an unexpected keyword argument 'debug';;;;;
search.py;26/12/2025 13:02:20;0;es;es;;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;0;;;;Erreur chargement références: charger_modeles_ia() got an unexpected keyword argument 'debug';;;;;
search.py;26/12/2025 13:02:20;1;auto;fr;fallback;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;0;;;;Erreur chargement références: charger_modeles_ia() got an unexpected keyword argument 'debug';;;;;
search.py;26/12/2025 13:02:31;18;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 14:01:28;42;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 14:36:08;106;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 16:55:09;14;en;en;glossaire_resolution;of less than 19.417 years with class i skeletal ?;of less than 19.417 years with class i skeletal ?;"{""criteres"": []}";;;base25000.db;rapide;56;Supraclusion;;;;3bd00074-743b-417d-8560-93da35e9e9dc;127.0.0.1;;;
search.py;26/12/2025 18:14:43;79;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 18:16:51;55;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 18:47:44;34;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 18:52:40;54;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 18:55:27;11;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 19:03:22;72;es;es;;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;;;;;
search.py;26/12/2025 21:29:00;1084;es;es;glossaire;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""Bruxisme"", ""label"": ""Bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""Bruxisme""}}]}";;;base100.db;rapide;26;Bruxisme;;;;17b171b1-c7bc-4dc5-8c2e-6f3489a7cd99;127.0.0.1;;;
search.py;26/12/2025 21:30:38;637;es;es;glossaire;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;0;;;;Erreur chargement références: charger_modeles_ia() got an unexpected keyword argument 'debug';3f181686-6462-4a12-89b9-cf4060d91763;127.0.0.1;;;
search.py;26/12/2025 21:30:38;63;auto;fr;deepl;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;0;;;;Erreur chargement références: charger_modeles_ia() got an unexpected keyword argument 'debug';3f181686-6462-4a12-89b9-cf4060d91763;127.0.0.1;;;
search.py;26/12/2025 21:56:20;54;ja;ja;deepl;と 呑み込み より もっと見る より 13.489 年 ?;と 呑み込み より もっと見る より 13.489 年 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;rapide;128;;;と 呑み込み より もっと見る より 13.489 年 ?;;8e0d9c4f-f9c3-41b6-9aef-979f72923730;127.0.0.1;;;
search.py;26/12/2025 22:04:40;1897;ja;ja;glossaire_resolution;いくら より 患者 と 痛み 感染性 enfants ?;いくら より 患者 と 痛み 感染性 enfants ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;44;Bruxisme;;;;3f72b05b-fe37-49f2-b9a7-779b0f9a682a;127.0.0.1;;;
search.py;27/12/2025 03:26:05;972;en;en;deepl;women  ceci ?;women  ceci ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;40;Béance;;women  ceci ?;;dee72e46-999d-4a3b-8c15-b3747d27b57a;192.168.1.124;👎;Bug IHM;L'interface ne répond plus.
search.py;27/12/2025 04:32:21;2094;Auto;fr;glossaire_fr;femmes  le ?;femmes  le ?;"{""criteres"": []}";;;base25000.db;ia;12;Supraclusion;;;;1cd3e3c0-e989-445b-98bc-582a06fb9463;127.0.0.1;👍;;Nickel chrome !
search.py;27/12/2025 11:26:20;671;en;en;glossaire_resolution;adults ?;adults ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;11;;;;;f657152e-3816-486d-a593-26e1e1334f81;192.168.1.34;;;
search.py;27/12/2025 12:49:28;2985;es;es;glossaire;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;100;;;bruxisme;;e5182f8a-30fd-46a5-be44-55d34badd828;127.0.0.1;;;
search.py;27/12/2025 12:50:09;2951;es;es;glossaire;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;100;;;bruxisme;;b8ba5768-7988-4313-b448-43eca20940da;127.0.0.1;👍;;
search.py;27/12/2025 17:28:39;90;ja;ja;glossaire_resolution;Nombre より 患者 と ファンプレート と クラスIIの骨格 enfants ?;Nombre より 患者 と ファンプレート と クラスIIの骨格 enfants ?;"{""criteres"": []}";;;base25000.db;rapide;25;Bruxisme;;nombre より 患者 と ファンプレート と クラスii;;6f7f00dc-6afe-40bb-b86d-d580d3db88e4;127.0.0.1;👎;Autre;Résultats incohérents.
search.py;27/12/2025 18:43:45;1306;Auto;fr;glossaire_fr;avec céramique femmes de plus de 11.728000000000002 ans ?;avec céramique femmes de plus de 11.728000000000002 ans ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;69;Supraclusion;;;;6d73978b-576e-4500-9285-05d416c06b3d;127.0.0.1;;;
search.py;27/12/2025 19:31:10;2575;es;es;glossaire;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;100;;;bruxisme;;;127.0.0.1;;;
search.py;27/12/2025 19:52:40;2581;es;es;glossaire;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;100;;;bruxisme;;54336d0f-b384-47f6-8060-38959ba26f82;127.0.0.1;👍;;
search.py;27/12/2025 19:53:57;2101;es;es;glossaire;bruxisme;bruxisme;"{""criteres"": []}";;;base100.db;ia;100;;;bruxisme;;75ba216a-873d-4490-992e-9d2070db5f8d;127.0.0.1;;;
search.py;27/12/2025 19:54:44;990;es;es;glossaire;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""bruxisme"", ""label"": ""bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""bruxisme""}}]}";;;base100.db;rapide;26;bruxisme;;;;1aa4fc48-b1c7-415c-8dad-b53e0bb597b5;127.0.0.1;;;
search.py;27/12/2025 19:55:48;43;Auto;fr;glossaire_fr;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""bruxisme"", ""label"": ""bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""bruxisme""}}]}";;;base100.db;rapide;26;bruxisme;;;;33d2d340-bb6f-4330-bf3b-a65ee629a851;127.0.0.1;👍;;
search.py;27/12/2025 20:02:38;12;Auto;fr;glossaire_fr;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""bruxisme"", ""label"": ""bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""bruxisme""}}]}";;;base100.db;rapide;26;bruxisme;;;;19a4e30d-99ec-49ff-a020-f613e13abf98;127.0.0.1;;;
search.py;27/12/2025 20:21:35;17;Auto;fr;glossaire_fr;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""bruxisme"", ""label"": ""bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""bruxisme""}}]}";;;base100.db;rapide;26;bruxisme;;;;0384939a-003e-49ae-a7e0-1c5040257671;127.0.0.1;👍;;
search.py;27/12/2025 20:23:15;17;Auto;fr;glossaire_fr;bruxisme;bruxisme;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""bruxisme"", ""canonique"": ""bruxisme"", ""label"": ""bruxisme"", ""sql"": {""colonne"": ""canontags"", ""operateur"": ""="", ""valeur"": ""bruxisme""}}]}";;;base100.db;rapide;26;bruxisme;;;;015d3e76-ed6c-46c8-8620-3aa1979d9a2f;127.0.0.1;;;
search.py;27/12/2025 21:22:20;106;en;en;glossaire_resolution;how many of patients of less than 20.787 years ?;how many of patients of less than 20.787 years ?;"{""criteres"": []}";;;base25000.db;rapide;36;Classe II;;;;e4745829-084e-4e63-a05f-9c3160f0f561;127.0.0.1;👍;;Nickel chrome !
search.py;27/12/2025 23:09:26;1718;ja;ja;deepl;と フットプリント ?;と フットプリント ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;10;Supraclusion;;と フットプリント ?;;8984ff71-7c73-4515-b6f6-bcbd23c326ff;127.0.0.1;;;
search.py;28/12/2025 01:30:42;1264;Auto;fr;glossaire_fr;Combien de patients avec claquement articulaire avec béance de plus de 8.561 ans  ferions ?;Combien de patients avec claquement articulaire avec béance de plus de 8.561 ans  ferions ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;44;Classe II;;;;b01a7f34-ace2-47a2-bfa2-63d9dc16e6bd;127.0.0.1;👎;Autre;Je ne comprends pas les résultats.
search.py;28/12/2025 02:54:56;1976;en;en;deepl;Nombre of patients women with hollowness left ?;Nombre of patients women with hollowness left ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;15;Bruxisme;;nombre of patients women with ;;e69f2f32-375d-4302-b0ea-874d2146f542;192.168.1.225;;;
search.py;28/12/2025 06:04:54;133;ja;ja;glossaire_resolution;Nombre より 患者 と 歯ぎしり 男性 より もっと見る より 10.195 年 ?;Nombre より 患者 と 歯ぎしり 男性 より もっと見る より 10.195 年 ?;"{""criteres"": []}";;;base25000.db;rapide;16;Supraclusion;;;;a8128d84-c4bf-455f-bbd2-250fe449fe08;192.168.1.16;;;
search.py;28/12/2025 07:17:43;615;ja;ja;deepl;女性 より 未満 16.488 年 ?;女性 より 未満 16.488 年 ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;62;;;;;e353baa9-087d-4aeb-b1f1-77fe640c3a54;127.0.0.1;👎;Trop de patients;Recherche trop permissive.
search.py;28/12/2025 08:21:25;1661;Auto;fr;glossaire_fr;adultes avec infraclusion ?;adultes avec infraclusion ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;83;Supraclusion;;;;e600112c-6f2e-4baa-8b45-a0b78916406b;127.0.0.1;;;
search.py;28/12/2025 09:14:46;3166;Auto;fr;glossaire_fr;Combien de patients hommes avec classe iii squelettique ?;Combien de patients hommes avec classe iii squelettique ?;"{""criteres"": []}";;;base25000.db;ia;0;Bruxisme;;;;c8f81501-4bb5-4bd7-9f8d-131f6e8acb1d;127.0.0.1;;;
search.py;28/12/2025 11:44:07;136;Auto;fr;glossaire_fr;avec ddm ?;avec ddm ?;"{""criteres"": []}";;;base25000.db;rapide;10;;;;;056b4dd2-87ee-4e94-9d6d-4cb1e2c5a387;127.0.0.1;;;
search.py;28/12/2025 11:53:35;1823;Auto;fr;glossaire_fr;Nombre de patients avec ankylose femmes de plus de 4.558 ans  miens ?;Nombre de patients avec ankylose femmes de plus de 4.558 ans  miens ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;34;Supraclusion;;nombre de patients avec ankylo;;8b58021c-06fe-453a-8250-fabf0f332abe;127.0.0.1;;;
search.py;28/12/2025 17:38:14;126;auto;fr;glossaire_fr;bruxisme;bruxisme;;;;base100.db;rapide;100;;;bruxisme;;;;;;
search.py;28/12/2025 18:46:42;3506;Auto;fr;glossaire_fr;bruxisme;bruxisme;;;;base100.db;ia;26;;;;;98aee7c6-d961-4c8f-af01-695a1ed8f524;127.0.0.1;;;
search.py;28/12/2025 18:46:57;85;Auto;fr;glossaire_fr;bruxisme;bruxisme;;;;base100.db;rapide;26;;;;;d561dea8-8566-40d5-92a6-a71861c1e128;127.0.0.1;;;
search.py;28/12/2025 18:48:13;18;Auto;fr;glossaire_fr;bruxisme;bruxisme;;;;base100.db;rapide;26;;;;;4600fdb6-ea15-4ef3-868a-465db6ac3d9e;127.0.0.1;;;
search.py;28/12/2025 18:48:18;37;Auto;ja;glossaire_resolution;歯軋り;bruxomanie;;;;base100.db;rapide;26;;;;;0a647287-c091-40a6-b45f-cd4ddd3de290;127.0.0.1;;;
search.py;28/12/2025 18:50:53;18;Auto;ja;glossaire_resolution;歯軋り;bruxomanie;;;;base100.db;rapide;26;;;;;a89264b0-5e57-4dc3-863e-19e1a19a1573;127.0.0.1;;;
search.py;28/12/2025 18:52:00;36;ja;ja;glossaire_resolution;歯軋り;bruxomanie;;;;base100.db;rapide;26;;;;;aabc5ba6-2402-49d0-b9b4-94ed62981ae8;127.0.0.1;;;
search.py;28/12/2025 18:52:27;28;ja;ja;glossaire_resolution;béance face;béance face;;;;base100.db;rapide;0;;;;;81635077-08a9-475b-9a8e-3db5ab3bbfe7;127.0.0.1;;;
search.py;28/12/2025 18:52:38;61;ja;ja;glossaire_resolution;bruxisme;bruxisme;;;;base100.db;rapide;26;;;;;909731f2-b3e3-46ba-a548-db1954f2424b;127.0.0.1;;;
search.py;28/12/2025 18:53:00;19;ja;ja;glossaire_resolution;がらんどう;béance;;;;base100.db;rapide;34;;;;;6d4fddd6-4f30-4661-ac2c-1c5413b6747e;127.0.0.1;;;
search.py;28/12/2025 18:53:07;33;ja;ja;glossaire_resolution;歯軋り;bruxomanie;;;;base100.db;rapide;26;;;;;17ad1957-3b99-4098-9ecc-672209cc50d2;127.0.0.1;;;
search.py;28/12/2025 19:31:41;134;Auto;fr;glossaire_fr;hommes ?;hommes ?;"{""criteres"": []}";;;base25000.db;rapide;138;;;hommes ?;;7ec6d53b-09f6-40be-9626-7aae341a5d60;192.168.1.26;;;
search.py;28/12/2025 20:11:18;636;en;en;deepl;with pulpal necrosis unilateral of more of 7.651999999999999 years ?;with pulpal necrosis unilateral of more of 7.651999999999999 years ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;union;19;Infraclusion;;;;6630451a-7fff-4550-bfe5-10366203635e;192.168.1.20;;;
search.py;28/12/2025 20:30:14;4801;en;en;glossaire_resolution;Nombre of patients of less than 18.164 years ?;Nombre of patients of less than 18.164 years ?;"{""criteres"": []}";;;base25000.db;ia;35;Bruxisme;;;;69d36e3a-1148-4b0e-b1d5-59f97118da9f;192.168.1.144;;;
search.py;29/12/2025 00:23:53;1791;Auto;fr;glossaire_fr;femmes avec distalisation  ta ?;femmes avec distalisation  ta ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;160;Infraclusion;;femmes avec distalisation  ta ;;f410c10c-44a9-4ced-8ff6-3532d28f2039;127.0.0.1;;;
search.py;29/12/2025 04:39:11;713;Auto;fr;glossaire_fr;avec déglutition de plus de 13.489 ans ?;avec déglutition de plus de 13.489 ans ?;"{""criteres"": []}";;;base25000.db;union;34;Classe II;;avec déglutition de plus de 13;;72032569-d1e6-46f4-b6e7-9f7672d06c13;127.0.0.1;👎;Pas assez de patients;Résultats incomplets.
search.py;29/12/2025 09:08:03;1047;en;en;glossaire_resolution;Nombre of patients with hollowness women ?;Nombre of patients with hollowness women ?;"{""criteres"": []}";;;base25000.db;union;66;Classe II;;;;b86dd0bb-9bf9-481c-94fa-8c6a1cca7ea6;127.0.0.1;👎;Trop de patients;Résultats non filtrés correctement.
search.py;29/12/2025 17:27:52;3370;Auto;fr;glossaire_fr;avec urgence ?;avec urgence ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;ia;22;Bruxisme;;;;3454046e-d5c0-41e6-b40d-2de97a2dca69;127.0.0.1;;;
search.py;29/12/2025 21:38:56;826;en;en;glossaire_resolution;of less than 22.224 years women with butterfly plate ?;of less than 22.224 years women with butterfly plate ?;"{""criteres"": [{""type"": ""tag"", ""detecte"": ""simule"", ""canonique"": ""Simule""}]}";;;base25000.db;compare;23;Bruxisme;;;;9c8bb1b9-e318-4b8f-b470-51ae3e9db743;127.0.0.1;;;
